what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1329679766635
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1329679766645
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1329679766646
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1329679766653
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1329679766667
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1329679766668
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1329679766669
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1329679766682
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329679766683
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1329679766692
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329679766692
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1329679766692
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1329679766693
os,sysinfo,,,"win32",1329679766696
arch,sysinfo,,,"x86",1329679766697
ws,sysinfo,,,"win32",1329679766697
locale,sysinfo,,,"en_US",1329679766697
processors,sysinfo,,,"2",1329679766697
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329679766697
java.runtime.version,sysinfo,,,"1.6.0_03-b05",1329679766697
java.specification.name,sysinfo,,,"Java Platform API Specification",1329679766697
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329679766697
java.specification.version,sysinfo,,,"1.6",1329679766697
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329679766697
java.version,sysinfo,,,"1.6.0_03",1329679766697
java.vm.info,sysinfo,,,"mixed mode",1329679766697
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329679766697
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329679766697
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329679766697
java.vm.specification.version,sysinfo,,,"1.0",1329679766697
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329679766697
java.vm.version,sysinfo,,,"1.6.0_03-b05",1329679766697
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1329679766727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679889846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679907347
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1329679913231
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329679913248
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1329679913705
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1329679913712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679918081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679948135
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1329679948394
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1329679948415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679949527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679964139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679971823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679974643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329679974653
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1329679978212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679980075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679982331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329679982342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679983947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679991361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329679993311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329680042707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329680090577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329680098178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329680102865
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1329688592960
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1329688592961
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1329688592988
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1329688593037
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1329688593084
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1329688593124
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1329688593202
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1329688593220
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1329688593252
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1329688593306
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1329688593322
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1329688593330
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1329688593346
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1329688593361
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1329688593390
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1329688593400
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1329688593409
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1329688593421
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1329688593436
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1329688593460
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1329688593468
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1329688593482
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1329688593487
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1329688593497
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1329688593520
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1329688593530
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1329688593547
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1329688593588
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1329688593591
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1329688593599
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1329688593617
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1329688593630
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1329688593645
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1329688593664
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1329688593677
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1329688593690
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1329688593700
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1329688593727
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1329688593747
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1329688593749
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1329688593796
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1329688593806
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1329688593828
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1329688593853
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1329688593865
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1329688593887
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1329688593900
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1329688593901
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1329688593913
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1329688593924
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1329688593924
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1329688593984
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1329688593998
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1329688594030
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1329688594050
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1329688594098
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1329688594114
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1329688594126
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1329688594157
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1329688594192
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1329688594247
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1329688594298
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1329688594328
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1329688594329
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1329688594329
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1329688594353
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1329688594368
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1329688594382
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1329688594390
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1329688594415
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1329688594431
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329688594438
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1329688594464
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329688594478
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1329688594486
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1329688594516
os,sysinfo,,,"win32",1329688594520
arch,sysinfo,,,"x86",1329688594520
ws,sysinfo,,,"win32",1329688594520
locale,sysinfo,,,"en_US",1329688594520
processors,sysinfo,,,"2",1329688594520
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329688594520
java.runtime.version,sysinfo,,,"1.6.0_03-b05",1329688594520
java.specification.name,sysinfo,,,"Java Platform API Specification",1329688594520
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329688594520
java.specification.version,sysinfo,,,"1.6",1329688594520
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329688594520
java.version,sysinfo,,,"1.6.0_03",1329688594520
java.vm.info,sysinfo,,,"mixed mode",1329688594520
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329688594520
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329688594520
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329688594520
java.vm.specification.version,sysinfo,,,"1.0",1329688594520
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329688594520
java.vm.version,sysinfo,,,"1.6.0_03-b05",1329688594520
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1329688594549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329688632135
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1329688632352
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1329688632386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688634865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688637526
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1329688638123
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329688638497
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329688638723
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329688638945
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1329688650278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688673839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688680106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688693164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688694868
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1329688695400
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688699386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688701329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688704201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688708310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688715653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329688718879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329688724045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329688730277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688736064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688737159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688739519
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688740144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688740460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688740855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688741033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688741448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688741793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688742368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688742753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329688743292
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1329688757446
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1329688757477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688803939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688806577
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329688826974
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329688828271
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688829442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688831255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688834122
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688837978
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688847767
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688848371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688858523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688859456
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688870887
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329688881490
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329688891262
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688893398
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688893798
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688894688
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1329688895657
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1329688895807
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1329688896019
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1329688896033
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688910463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688915250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688915675
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688921351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688922400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688922524
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329688944547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688946373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688946532
